Part_ID,Subgroup,Within_Subgroup_Order,Run_Order,Timestamp,Phase,True_Diameter_mm,Diameter_mm,Setup_Code,Diameter_Fail
SPC-047-2,47,2,232,2026-09-07T19:31:00,setup_shift,20.25416378626555,20.266944809751603,OFFSET_027,False
SPC-047-3,47,3,233,2026-09-07T19:32:00,setup_shift,20.278024106719503,20.282262641707938,OFFSET_027,False
SPC-047-4,47,4,234,2026-09-07T19:33:00,setup_shift,20.312398407605738,20.31632948324076,OFFSET_027,True
SPC-047-5,47,5,235,2026-09-07T19:34:00,setup_shift,20.204766596483285,20.210019862283684,OFFSET_027,False
SPC-048-1,48,1,236,2026-09-07T19:45:00,setup_shift,20.288171469270868,20.277596948510727,OFFSET_027,False
SPC-048-2,48,2,237,2026-09-07T19:46:00,setup_shift,20.306159157822233,20.317604127609673,OFFSET_027,True
SPC-048-3,48,3,238,2026-09-07T19:47:00,setup_shift,20.309608583722294,20.306260611556294,OFFSET_027,True
SPC-048-4,48,4,239,2026-09-07T19:48:00,setup_shift,20.29746653809901,20.295395744108944,OFFSET_027,False
SPC-048-5,48,5,240,2026-09-07T19:49:00,setup_shift,20.311229295071534,20.317368875835037,OFFSET_027,True
SPC-049-1,49,1,241,2026-09-07T20:00:00,setup_shift,20.192076107287946,20.189391298941892,OFFSET_027,False
SPC-049-2,49,2,242,2026-09-07T20:01:00,setup_shift,20.200839861137116,20.20937814255881,OFFSET_027,False
SPC-049-3,49,3,243,2026-09-07T20:02:00,setup_shift,20.28082628210535,20.28786070952391,OFFSET_027,False
SPC-049-4,49,4,244,2026-09-07T20:03:00,setup_shift,20.295300068376324,20.30155879037017,OFFSET_027,True
SPC-049-5,49,5,245,2026-09-07T20:04:00,setup_shift,20.315814844315227,20.322844621177115,OFFSET_027,True
SPC-050-1,50,1,246,2026-09-07T20:15:00,setup_shift,20.25725630324786,20.255119125386322,OFFSET_027,False
SPC-050-2,50,2,247,2026-09-07T20:16:00,setup_shift,20.259758197222727,20.260893288304633,OFFSET_027,False
SPC-050-3,50,3,248,2026-09-07T20:17:00,setup_shift,20.271479639735755,20.276378298920473,OFFSET_027,False
SPC-050-4,50,4,249,2026-09-07T20:18:00,setup_shift,20.2499407693125,20.2490064297584,OFFSET_027,False
SPC-050-5,50,5,250,2026-09-07T20:19:00,setup_shift,20.261935092315408,20.25433617917065,OFFSET_027,False
SPC-051-1,51,1,251,2026-09-07T20:30:00,setup_shift,20.313683792483978,20.32479450813025,OFFSET_027,True
SPC-051-2,51,2,252,2026-09-07T20:31:00,setup_shift,20.1913971984953,20.185866010146007,OFFSET_027,False
SPC-051-3,51,3,253,2026-09-07T20:32:00,setup_shift,20.268572196704596,20.273830024553604,OFFSET_027,False
SPC-051-4,51,4,254,2026-09-07T20:33:00,setup_shift,20.252758361534866,20.25633021611538,OFFSET_027,False
SPC-051-5,51,5,255,2026-09-07T20:34:00,setup_shift,20.260591298067034,20.2556757733343,OFFSET_027,False
SPC-052-1,52,1,256,2026-09-07T20:45:00,setup_shift,20.274054036422314,20.270542304830595,OFFSET_027,False
SPC-052-2,52,2,257,2026-09-07T20:46:00,setup_shift,20.215675120426642,20.211661039986552,OFFSET_027,False
SPC-052-3,52,3,258,2026-09-07T20:47:00,setup_shift,20.322214602540726,20.32029665687748,OFFSET_027,True
SPC-052-4,52,4,259,2026-09-07T20:48:00,setup_shift,20.187490491758854,20.183553648217718,OFFSET_027,False
SPC-052-5,52,5,260,2026-09-07T20:49:00,setup_shift,20.235480698482178,20.24775174119741,OFFSET_027,False
SPC-053-1,53,1,261,2026-09-07T21:00:00,setup_shift,20.270204900175063,20.26746464458389,OFFSET_027,False
SPC-053-2,53,2,262,2026-09-07T21:01:00,setup_shift,20.340326753419735,20.34148274038688,OFFSET_027,True
SPC-053-3,53,3,263,2026-09-07T21:02:00,setup_shift,20.248488358868837,20.249375661410017,OFFSET_027,False
SPC-053-4,53,4,264,2026-09-07T21:03:00,setup_shift,20.28108349305164,20.276099696772278,OFFSET_027,False
SPC-053-5,53,5,265,2026-09-07T21:04:00,setup_shift,20.30887073087361,20.30722267346066,OFFSET_027,True
SPC-054-1,54,1,266,2026-09-07T21:15:00,setup_shift,20.225063040025727,20.220654878525128,OFFSET_027,False
SPC-054-2,54,2,267,2026-09-07T21:16:00,setup_shift,20.275449663749637,20.276836874129522,OFFSET_027,False
SPC-054-3,54,3,268,2026-09-07T21:17:00,setup_shift,20.294298801622578,20.288365154993546,OFFSET_027,False
SPC-054-4,54,4,269,2026-09-07T21:18:00,setup_shift,20.225392406257463,20.223815572401765,OFFSET_027,False
SPC-054-5,54,5,270,2026-09-07T21:19:00,setup_shift,20.238109018814548,20.233132629074564,OFFSET_027,False
SPC-055-1,55,1,271,2026-09-07T21:30:00,setup_shift,20.29578542815945,20.299650589616427,OFFSET_027,False
SPC-055-2,55,2,272,2026-09-07T21:31:00,setup_shift,20.33606068901163,20.33545469125322,OFFSET_027,True
SPC-055-3,55,3,273,2026-09-07T21:32:00,setup_shift,20.26403809124068,20.262104924658235,OFFSET_027,False
SPC-055-4,55,4,274,2026-09-07T21:33:00,setup_shift,20.23380708856975,20.234229607478277,OFFSET_027,False
SPC-055-5,55,5,275,2026-09-07T21:34:00,setup_shift,20.26893357807969,20.26369288708703,OFFSET_027,False
SPC-056-1,56,1,276,2026-09-07T21:45:00,setup_shift,20.263621154701084,20.257670909432214,OFFSET_027,False
SPC-056-2,56,2,277,2026-09-07T21:46:00,setup_shift,20.26552167261147,20.26690583911026,OFFSET_027,False
SPC-056-3,56,3,278,2026-09-07T21:47:00,setup_shift,20.3101127361278,20.304714086333593,OFFSET_027,True
SPC-056-4,56,4,279,2026-09-07T21:48:00,setup_shift,20.232412068933346,20.225023919149173,OFFSET_027,False
SPC-056-5,56,5,280,2026-09-07T21:49:00,setup_shift,20.283001965638565,20.28635141462409,OFFSET_027,False
SPC-057-1,57,1,281,2026-09-07T22:00:00,setup_shift,20.15536763595316,20.159706975814178,OFFSET_027,False
SPC-057-2,57,2,282,2026-09-07T22:01:00,setup_shift,20.34382853201417,20.34630628309092,OFFSET_027,True
SPC-057-3,57,3,283,2026-09-07T22:02:00,setup_shift,20.230233367691756,20.228794277635174,OFFSET_027,False
SPC-057-4,57,4,284,2026-09-07T22:03:00,setup_shift,20.151010586973367,20.153928139079625,OFFSET_027,False
SPC-057-5,57,5,285,2026-09-07T22:04:00,setup_shift,20.252805726895577,20.245584150464484,OFFSET_027,False
SPC-058-1,58,1,286,2026-09-07T22:15:00,setup_shift,20.266520108641807,20.267315229746956,OFFSET_027,False
SPC-058-2,58,2,287,2026-09-07T22:16:00,setup_shift,20.27604388745255,20.277677194165857,OFFSET_027,False
SPC-058-3,58,3,288,2026-09-07T22:17:00,setup_shift,20.226780510892514,20.237039977721576,OFFSET_027,False
SPC-058-4,58,4,289,2026-09-07T22:18:00,setup_shift,20.301666208246488,20.30875192960673,OFFSET_027,True
SPC-058-5,58,5,290,2026-09-07T22:19:00,setup_shift,20.234171140051718,20.239198382659357,OFFSET_027,False
SPC-059-1,59,1,291,2026-09-07T22:30:00,setup_shift,20.2891525665518,20.280057292286283,OFFSET_027,False
SPC-059-2,59,2,292,2026-09-07T22:31:00,setup_shift,20.30666996632756,20.30705603471056,OFFSET_027,True
SPC-059-3,59,3,293,2026-09-07T22:32:00,setup_shift,20.174050214960012,20.16902762944529,OFFSET_027,False
SPC-059-4,59,4,294,2026-09-07T22:33:00,setup_shift,20.26389118288519,20.253025065087765,OFFSET_027,False
SPC-059-5,59,5,295,2026-09-07T22:34:00,setup_shift,20.266535724787197,20.266754662269534,OFFSET_027,False
SPC-060-1,60,1,296,2026-09-07T22:45:00,setup_shift,20.250132166890733,20.26063811282536,OFFSET_027,False
SPC-060-2,60,2,297,2026-09-07T22:46:00,setup_shift,20.26756556215306,20.27503197826493,OFFSET_027,False
SPC-060-3,60,3,298,2026-09-07T22:47:00,setup_shift,20.299108378132,20.290848512085816,OFFSET_027,False
SPC-060-4,60,4,299,2026-09-07T22:48:00,setup_shift,20.20519146908798,20.202531267402726,OFFSET_027,False
SPC-060-5,60,5,300,2026-09-07T22:49:00,setup_shift,20.207942390960977,20.210936152738373,OFFSET_027,False
SPC-061-1,61,1,301,2026-09-07T23:00:00,rebaseline,20.050631691869135,20.046496193671565,VERIFIED_ZERO,False
SPC-061-2,61,2,302,2026-09-07T23:01:00,rebaseline,20.02069841293729,20.02388690175588,VERIFIED_ZERO,False
SPC-061-3,61,3,303,2026-09-07T23:02:00,rebaseline,19.992714266785867,19.996810174174367,VERIFIED_ZERO,False
SPC-061-4,61,4,304,2026-09-07T23:03:00,rebaseline,19.974936609896886,19.974077985036416,VERIFIED_ZERO,False
SPC-061-5,61,5,305,2026-09-07T23:04:00,rebaseline,19.94382531983337,19.941939313736427,VERIFIED_ZERO,False
SPC-062-1,62,1,306,2026-09-07T23:15:00,rebaseline,19.96461054389339,19.978831611114614,VERIFIED_ZERO,False
SPC-062-2,62,2,307,2026-09-07T23:16:00,rebaseline,19.91115766903244,19.915935533995874,VERIFIED_ZERO,False
SPC-062-3,62,3,308,2026-09-07T23:17:00,rebaseline,19.9855297504479,19.98322460009198,VERIFIED_ZERO,False
SPC-062-4,62,4,309,2026-09-07T23:18:00,rebaseline,19.994859722883263,19.991746401111342,VERIFIED_ZERO,False
SPC-062-5,62,5,310,2026-09-07T23:19:00,rebaseline,19.96372205606375,19.967337902741008,VERIFIED_ZERO,False
SPC-063-1,63,1,311,2026-09-07T23:30:00,rebaseline,19.940086010564,19.94361784618946,VERIFIED_ZERO,False
SPC-063-2,63,2,312,2026-09-07T23:31:00,rebaseline,19.931655233232696,19.9238532707371,VERIFIED_ZERO,False
SPC-063-3,63,3,313,2026-09-07T23:32:00,rebaseline,19.996471698812456,19.98960993933641,VERIFIED_ZERO,False
SPC-063-4,63,4,314,2026-09-07T23:33:00,rebaseline,19.968700240626028,19.957535050687312,VERIFIED_ZERO,False
SPC-063-5,63,5,315,2026-09-07T23:34:00,rebaseline,20.070342268625033,20.069655118592635,VERIFIED_ZERO,False
SPC-064-1,64,1,316,2026-09-07T23:45:00,rebaseline,20.033613425158048,20.028386395261197,VERIFIED_ZERO,False
SPC-064-2,64,2,317,2026-09-07T23:46:00,rebaseline,19.996203500012673,19.995740182157203,VERIFIED_ZERO,False
SPC-064-3,64,3,318,2026-09-07T23:47:00,rebaseline,20.006805161170476,20.002065157105964,VERIFIED_ZERO,False
SPC-064-4,64,4,319,2026-09-07T23:48:00,rebaseline,20.021959833871197,20.025485216565443,VERIFIED_ZERO,False
SPC-064-5,64,5,320,2026-09-07T23:49:00,rebaseline,19.967087423196084,19.965434120874928,VERIFIED_ZERO,False
SPC-065-1,65,1,321,2026-09-08T00:00:00,rebaseline,19.98048242079637,19.976880665117875,VERIFIED_ZERO,False
SPC-065-2,65,2,322,2026-09-08T00:01:00,rebaseline,20.017147140817187,20.017527321441477,VERIFIED_ZERO,False
SPC-065-3,65,3,323,2026-09-08T00:02:00,rebaseline,20.009843267611913,20.008003650137397,VERIFIED_ZERO,False
SPC-065-4,65,4,324,2026-09-08T00:03:00,rebaseline,20.047764135282613,20.040981526714834,VERIFIED_ZERO,False
SPC-065-5,65,5,325,2026-09-08T00:04:00,rebaseline,20.019252912904754,20.020552763777136,VERIFIED_ZERO,False
SPC-066-1,66,1,326,2026-09-08T00:15:00,rebaseline,19.91547179512308,19.916855314755708,VERIFIED_ZERO,False
SPC-066-2,66,2,327,2026-09-08T00:16:00,rebaseline,20.020836050649827,20.031610300476217,VERIFIED_ZERO,False
SPC-066-3,66,3,328,2026-09-08T00:17:00,rebaseline,19.99938610239817,19.996758156603878,VERIFIED_ZERO,False
SPC-066-4,66,4,329,2026-09-08T00:18:00,rebaseline,19.970866611846198,19.963009592256444,VERIFIED_ZERO,False
SPC-066-5,66,5,330,2026-09-08T00:19:00,rebaseline,20.075020264303202,20.076375645365285,VERIFIED_ZERO,False
SPC-067-1,67,1,331,2026-09-08T00:30:00,rebaseline,19.994564167684423,20.0019305358944,VERIFIED_ZERO,False
SPC-067-2,67,2,332,2026-09-08T00:31:00,rebaseline,19.999335475943354,20.00587023000749,VERIFIED_ZERO,False
SPC-067-3,67,3,333,2026-09-08T00:32:00,rebaseline,19.974181159535757,19.964409932657734,VERIFIED_ZERO,False
SPC-067-4,67,4,334,2026-09-08T00:33:00,rebaseline,19.987721090247984,19.97632328630613,VERIFIED_ZERO,False
SPC-067-5,67,5,335,2026-09-08T00:34:00,rebaseline,20.049154183736903,20.047969260727832,VERIFIED_ZERO,False
SPC-068-1,68,1,336,2026-09-08T00:45:00,rebaseline,20.005747812543188,19.989058283908285,VERIFIED_ZERO,False
SPC-068-2,68,2,337,2026-09-08T00:46:00,rebaseline,20.04753897762701,20.04859909385868,VERIFIED_ZERO,False
SPC-068-3,68,3,338,2026-09-08T00:47:00,rebaseline,20.030394614669476,20.036942204380647,VERIFIED_ZERO,False
SPC-068-4,68,4,339,2026-09-08T00:48:00,rebaseline,19.96584272223613,19.975361917094794,VERIFIED_ZERO,False
SPC-068-5,68,5,340,2026-09-08T00:49:00,rebaseline,20.091383403629177,20.08607506559881,VERIFIED_ZERO,False
SPC-069-1,69,1,341,2026-09-08T01:00:00,rebaseline,20.057532784054352,20.061874093001848,VERIFIED_ZERO,False
SPC-069-2,69,2,342,2026-09-08T01:01:00,rebaseline,19.966763513075282,19.972009680737177,VERIFIED_ZERO,False
SPC-069-3,69,3,343,2026-09-08T01:02:00,rebaseline,20.024271559352673,20.031726163052205,VERIFIED_ZERO,False
SPC-069-4,69,4,344,2026-09-08T01:03:00,rebaseline,19.99570726809227,19.99540650270323,VERIFIED_ZERO,False
SPC-069-5,69,5,345,2026-09-08T01:04:00,rebaseline,20.043130455567262,20.053957731133245,VERIFIED_ZERO,False
SPC-070-1,70,1,346,2026-09-08T01:15:00,rebaseline,19.955875444927532,19.959314436598152,VERIFIED_ZERO,False
SPC-070-2,70,2,347,2026-09-08T01:16:00,rebaseline,19.99051438165605,19.980855691930405,VERIFIED_ZERO,False
SPC-070-3,70,3,348,2026-09-08T01:17:00,rebaseline,19.984119817033452,19.984324973610097,VERIFIED_ZERO,False
SPC-070-4,70,4,349,2026-09-08T01:18:00,rebaseline,20.05739003227511,20.060254683539466,VERIFIED_ZERO,False
SPC-070-5,70,5,350,2026-09-08T01:19:00,rebaseline,20.033400478876647,20.02502442947723,VERIFIED_ZERO,False
SPC-071-1,71,1,351,2026-09-08T01:30:00,rebaseline,19.9951237471555,20.00875608199015,VERIFIED_ZERO,False
SPC-071-2,71,2,352,2026-09-08T01:31:00,rebaseline,19.991959260947564,19.993207731366883,VERIFIED_ZERO,False
SPC-071-3,71,3,353,2026-09-08T01:32:00,rebaseline,19.979859931624507,19.981948047502183,VERIFIED_ZERO,False
SPC-071-4,71,4,354,2026-09-08T01:33:00,rebaseline,19.98801868872218,19.98872385859677,VERIFIED_ZERO,False
SPC-071-5,71,5,355,2026-09-08T01:34:00,rebaseline,19.90415325373771,19.90745824562673,VERIFIED_ZERO,False
SPC-072-1,72,1,356,2026-09-08T01:45:00,rebaseline,19.988553649131333,19.983339591017653,VERIFIED_ZERO,False
SPC-072-2,72,2,357,2026-09-08T01:46:00,rebaseline,20.063974992190275,20.06133586774524,VERIFIED_ZERO,False
SPC-072-3,72,3,358,2026-09-08T01:47:00,rebaseline,20.034283399260723,20.034267072232602,VERIFIED_ZERO,False
SPC-072-4,72,4,359,2026-09-08T01:48:00,rebaseline,20.01511706196666,20.019518419100034,VERIFIED_ZERO,False
SPC-072-5,72,5,360,2026-09-08T01:49:00,rebaseline,20.040225523314383,20.045102426061675,VERIFIED_ZERO,False
SPC-073-1,73,1,361,2026-09-08T02:00:00,rebaseline,19.98362176850394,19.976467737337856,VERIFIED_ZERO,False
SPC-073-2,73,2,362,2026-09-08T02:01:00,rebaseline,20.02090674155671,20.01107552804317,VERIFIED_ZERO,False
SPC-073-3,73,3,363,2026-09-08T02:02:00,rebaseline,19.964771577853156,19.972574603146846,VERIFIED_ZERO,False
SPC-073-4,73,4,364,2026-09-08T02:03:00,rebaseline,20.019556167143413,20.01670478950629,VERIFIED_ZERO,False
SPC-073-5,73,5,365,2026-09-08T02:04:00,rebaseline,20.068594293764047,20.07355021323801,VERIFIED_ZERO,False
SPC-074-1,74,1,366,2026-09-08T02:15:00,rebaseline,19.97011504421723,19.95722575903614,VERIFIED_ZERO,False
SPC-074-2,74,2,367,2026-09-08T02:16:00,rebaseline,19.967177572233226,19.965426674372488,VERIFIED_ZERO,False
SPC-074-3,74,3,368,2026-09-08T02:17:00,rebaseline,19.98394663282485,19.978406372831536,VERIFIED_ZERO,False
SPC-074-4,74,4,369,2026-09-08T02:18:00,rebaseline,19.959420370417007,19.95312381224255,VERIFIED_ZERO,False
SPC-074-5,74,5,370,2026-09-08T02:19:00,rebaseline,20.003501778905576,20.01196122944666,VERIFIED_ZERO,False
SPC-075-1,75,1,371,2026-09-08T02:30:00,rebaseline,20.006753418924795,20.01042427059088,VERIFIED_ZERO,False
SPC-075-2,75,2,372,2026-09-08T02:31:00,rebaseline,19.95524289633063,19.949574427330692,VERIFIED_ZERO,False
SPC-075-3,75,3,373,2026-09-08T02:32:00,rebaseline,20.09406069308434,20.098136904084793,VERIFIED_ZERO,False
SPC-075-4,75,4,374,2026-09-08T02:33:00,rebaseline,19.930404626183286,19.932737914259228,VERIFIED_ZERO,False
SPC-075-5,75,5,375,2026-09-08T02:34:00,rebaseline,20.059675970722537,20.057629691022473,VERIFIED_ZERO,False
SPC-076-1,76,1,376,2026-09-08T02:45:00,rebaseline,20.013352007463997,20.019255752887943,VERIFIED_ZERO,False
SPC-076-2,76,2,377,2026-09-08T02:46:00,rebaseline,19.981103456187846,19.98016162097462,VERIFIED_ZERO,False
SPC-076-3,76,3,378,2026-09-08T02:47:00,rebaseline,20.005492379107913,20.00021123245751,VERIFIED_ZERO,False
SPC-076-4,76,4,379,2026-09-08T02:48:00,rebaseline,19.963117226129224,19.952197760138898,VERIFIED_ZERO,False
SPC-076-5,76,5,380,2026-09-08T02:49:00,rebaseline,20.03914982131758,20.03258994739855,VERIFIED_ZERO,False
SPC-077-1,77,1,381,2026-09-08T03:00:00,rebaseline,19.975510458054977,19.97844290756676,VERIFIED_ZERO,False
SPC-077-2,77,2,382,2026-09-08T03:01:00,rebaseline,20.09913929610199,20.10284241095179,VERIFIED_ZERO,False
SPC-077-3,77,3,383,2026-09-08T03:02:00,rebaseline,19.979804167129387,19.98729193751145,VERIFIED_ZERO,False
SPC-077-4,77,4,384,2026-09-08T03:03:00,rebaseline,19.987696687217078,19.98686386551684,VERIFIED_ZERO,False
SPC-077-5,77,5,385,2026-09-08T03:04:00,rebaseline,19.961760927840437,19.96539427459893,VERIFIED_ZERO,False
SPC-078-1,78,1,386,2026-09-08T03:15:00,rebaseline,19.981858853268168,19.980209800768463,VERIFIED_ZERO,False
SPC-078-2,78,2,387,2026-09-08T03:16:00,rebaseline,20.058022351278847,20.04987703230382,VERIFIED_ZERO,False
SPC-078-3,78,3,388,2026-09-08T03:17:00,rebaseline,20.010578149633837,20.008300851102177,VERIFIED_ZERO,False
SPC-078-4,78,4,389,2026-09-08T03:18:00,rebaseline,20.020638365573518,20.014792680868048,VERIFIED_ZERO,False
SPC-078-5,78,5,390,2026-09-08T03:19:00,rebaseline,19.91351493909253,19.91220814073292,VERIFIED_ZERO,False
SPC-079-1,79,1,391,2026-09-08T03:30:00,rebaseline,19.98966768928031,19.977332658130113,VERIFIED_ZERO,False
SPC-079-2,79,2,392,2026-09-08T03:31:00,rebaseline,20.043938118150326,20.041816756178495,VERIFIED_ZERO,False
SPC-079-3,79,3,393,2026-09-08T03:32:00,rebaseline,20.0244892638858,20.016366556515166,VERIFIED_ZERO,False
SPC-079-4,79,4,394,2026-09-08T03:33:00,rebaseline,20.031524159910667,20.027290358424924,VERIFIED_ZERO,False
SPC-079-5,79,5,395,2026-09-08T03:34:00,rebaseline,20.041498153800884,20.042815723045504,VERIFIED_ZERO,False
SPC-080-1,80,1,396,2026-09-08T03:45:00,rebaseline,19.947325059286452,19.946797224576716,VERIFIED_ZERO,False
SPC-080-2,80,2,397,2026-09-08T03:46:00,rebaseline,20.069965386860858,20.07391688592669,VERIFIED_ZERO,False
SPC-080-3,80,3,398,2026-09-08T03:47:00,rebaseline,19.966416552875778,19.968640952633052,VERIFIED_ZERO,False
SPC-080-4,80,4,399,2026-09-08T03:48:00,rebaseline,19.981625702085964,19.980734360012782,VERIFIED_ZERO,False
SPC-080-5,80,5,400,2026-09-08T03:49:00,rebaseline,19.987935360774653,19.97718671394067,VERIFIED_ZERO,False
SPC-081-1,81,1,401,2026-09-08T04:00:00,rebaseline,19.914528409466584,19.913887664864056,VERIFIED_ZERO,False
SPC-081-2,81,2,402,2026-09-08T04:01:00,rebaseline,20.033415043490628,20.039540743625967,VERIFIED_ZERO,False
SPC-081-3,81,3,403,2026-09-08T04:02:00,rebaseline,20.027752110127466,20.02533646229739,VERIFIED_ZERO,False
SPC-081-4,81,4,404,2026-09-08T04:03:00,rebaseline,20.01620914497482,20.01918132287994,VERIFIED_ZERO,False
SPC-081-5,81,5,405,2026-09-08T04:04:00,rebaseline,19.95844659452065,19.955853961280045,VERIFIED_ZERO,False
SPC-082-1,82,1,406,2026-09-08T04:15:00,rebaseline,19.9695165192427,19.971200366644776,VERIFIED_ZERO,False
SPC-082-2,82,2,407,2026-09-08T04:16:00,rebaseline,20.09830575328941,20.09516669662962,VERIFIED_ZERO,False
SPC-082-3,82,3,408,2026-09-08T04:17:00,rebaseline,20.014319596095323,20.00924629624661,VERIFIED_ZERO,False
SPC-082-4,82,4,409,2026-09-08T04:18:00,rebaseline,19.970584252798336,19.971113706144646,VERIFIED_ZERO,False
SPC-082-5,82,5,410,2026-09-08T04:19:00,rebaseline,19.982114077672353,19.99916418053165,VERIFIED_ZERO,False
SPC-083-1,83,1,411,2026-09-08T04:30:00,rebaseline,19.96783233935476,19.957213668881113,VERIFIED_ZERO,False
SPC-083-2,83,2,412,2026-09-08T04:31:00,rebaseline,20.05527627066732,20.065944304272172,VERIFIED_ZERO,False
SPC-083-3,83,3,413,2026-09-08T04:32:00,rebaseline,19.999341182060622,19.998094865608962,VERIFIED_ZERO,False
SPC-083-4,83,4,414,2026-09-08T04:33:00,rebaseline,20.03548259660884,20.03284452195972,VERIFIED_ZERO,False
SPC-083-5,83,5,415,2026-09-08T04:34:00,rebaseline,19.97147208450309,19.97344038324669,VERIFIED_ZERO,False
SPC-084-1,84,1,416,2026-09-08T04:45:00,rebaseline,20.02564356585288,20.026949607411392,VERIFIED_ZERO,False
SPC-084-2,84,2,417,2026-09-08T04:46:00,rebaseline,19.963235246577057,19.96084963858636,VERIFIED_ZERO,False
SPC-084-3,84,3,418,2026-09-08T04:47:00,rebaseline,20.009819790139556,20.00857158685229,VERIFIED_ZERO,False
SPC-084-4,84,4,419,2026-09-08T04:48:00,rebaseline,20.005504067281077,20.01122461255737,VERIFIED_ZERO,False
SPC-084-5,84,5,420,2026-09-08T04:49:00,rebaseline,19.967655144690774,19.966803178161374,VERIFIED_ZERO,False
SPC-085-1,85,1,421,2026-09-08T05:00:00,rebaseline,20.04158477444526,20.049457550458264,VERIFIED_ZERO,False
SPC-085-2,85,2,422,2026-09-08T05:01:00,rebaseline,20.03395352705776,20.037267344056975,VERIFIED_ZERO,False
SPC-085-3,85,3,423,2026-09-08T05:02:00,rebaseline,20.002040594144056,19.99660485981205,VERIFIED_ZERO,False
SPC-085-4,85,4,424,2026-09-08T05:03:00,rebaseline,19.935151482727335,19.935279463520104,VERIFIED_ZERO,False
SPC-085-5,85,5,425,2026-09-08T05:04:00,rebaseline,20.048878290368624,20.042982631965888,VERIFIED_ZERO,False
SPC-086-1,86,1,426,2026-09-08T05:15:00,rebaseline,20.036057741853732,20.01783002986393,VERIFIED_ZERO,False
SPC-086-2,86,2,427,2026-09-08T05:16:00,rebaseline,19.98586196030185,19.98208476501891,VERIFIED_ZERO,False
SPC-086-3,86,3,428,2026-09-08T05:17:00,rebaseline,19.9359228778701,19.93185804424184,VERIFIED_ZERO,False
SPC-086-4,86,4,429,2026-09-08T05:18:00,rebaseline,20.024169942975465,20.021937881042657,VERIFIED_ZERO,False
SPC-086-5,86,5,430,2026-09-08T05:19:00,rebaseline,19.94137962147993,19.948537126174536,VERIFIED_ZERO,False
SPC-087-1,87,1,431,2026-09-08T05:30:00,rebaseline,19.989538063580188,19.986858447117157,VERIFIED_ZERO,False
SPC-087-2,87,2,432,2026-09-08T05:31:00,rebaseline,20.079413516968263,20.096143341936,VERIFIED_ZERO,False
SPC-087-3,87,3,433,2026-09-08T05:32:00,rebaseline,19.966078626956683,19.967050142044474,VERIFIED_ZERO,False
SPC-087-4,87,4,434,2026-09-08T05:33:00,rebaseline,20.004721893565645,20.004583937387302,VERIFIED_ZERO,False
SPC-087-5,87,5,435,2026-09-08T05:34:00,rebaseline,20.027723000806805,20.025542441899365,VERIFIED_ZERO,False
SPC-088-1,88,1,436,2026-09-08T05:45:00,rebaseline,19.97756314621751,19.974838011659205,VERIFIED_ZERO,False
SPC-088-2,88,2,437,2026-09-08T05:46:00,rebaseline,20.027345184281476,20.017896135966247,VERIFIED_ZERO,False
SPC-088-3,88,3,438,2026-09-08T05:47:00,rebaseline,20.004048242807166,20.003566881961053,VERIFIED_ZERO,False
SPC-088-4,88,4,439,2026-09-08T05:48:00,rebaseline,19.986490526342926,19.98846736138707,VERIFIED_ZERO,False
SPC-088-5,88,5,440,2026-09-08T05:49:00,rebaseline,19.928414331460946,19.923475889015286,VERIFIED_ZERO,False
SPC-089-1,89,1,441,2026-09-08T06:00:00,rebaseline,19.935191884988114,19.941793317098583,VERIFIED_ZERO,False
SPC-089-2,89,2,442,2026-09-08T06:01:00,rebaseline,19.993727965436737,19.990878665080498,VERIFIED_ZERO,False
SPC-089-3,89,3,443,2026-09-08T06:02:00,rebaseline,20.017906510503234,20.018985678391623,VERIFIED_ZERO,False
SPC-089-4,89,4,444,2026-09-08T06:03:00,rebaseline,19.92987507906415,19.928709550432764,VERIFIED_ZERO,False
SPC-089-5,89,5,445,2026-09-08T06:04:00,rebaseline,19.880515195800005,19.877477524354585,VERIFIED_ZERO,False
SPC-090-1,90,1,446,2026-09-08T06:15:00,rebaseline,20.07056286961061,20.066813356030778,VERIFIED_ZERO,False
SPC-090-2,90,2,447,2026-09-08T06:16:00,rebaseline,20.040085087938245,20.036521537235306,VERIFIED_ZERO,False
SPC-090-3,90,3,448,2026-09-08T06:17:00,rebaseline,19.891236670823993,19.89275827208322,VERIFIED_ZERO,False
SPC-090-4,90,4,449,2026-09-08T06:18:00,rebaseline,19.98334460882198,19.991247981571522,VERIFIED_ZERO,False
SPC-090-5,90,5,450,2026-09-08T06:19:00,rebaseline,20.005880794623735,20.00611630972007,VERIFIED_ZERO,False
SPC-091-1,91,1,451,2026-09-08T06:30:00,rebaseline,19.953158658342605,19.958294828890068,VERIFIED_ZERO,False
SPC-091-2,91,2,452,2026-09-08T06:31:00,rebaseline,20.0697597696657,20.06128793244121,VERIFIED_ZERO,False
SPC-091-3,91,3,453,2026-09-08T06:32:00,rebaseline,20.129830164858536,20.12927176232283,VERIFIED_ZERO,False
SPC-091-4,91,4,454,2026-09-08T06:33:00,rebaseline,19.94353007882837,19.946228605104757,VERIFIED_ZERO,False
SPC-091-5,91,5,455,2026-09-08T06:34:00,rebaseline,19.969062137490987,19.96545933303341,VERIFIED_ZERO,False
SPC-092-1,92,1,456,2026-09-08T06:45:00,rebaseline,19.915775053451178,19.925272468229352,VERIFIED_ZERO,False
