Machine,Diameter_mm
M3,20.20165450630214
M4,19.943863319300732
M1,20.008685342696772
M2,20.019893036342523
M4,19.98087912694211
M3,20.25477591290894
M1,19.98085175017102
M1,19.979500601736277
M4,20.036459056989703
M4,20.02927395265355
M2,19.985619943716845
M2,19.97680474612516
M4,19.984319280777775
M1,20.02693946483529
M1,19.959703409402273
M4,20.05627442993867
M1,19.996114776842987
M4,20.009971958580987
M2,19.985934330443165
M4,20.042042427749507
M1,19.986173228512165
M4,19.98724940184171
M1,20.035736222976247
M1,19.987666724901253
M3,20.240963015211708
M3,20.166829544918237
M4,20.02874395527303
M1,19.99738304874512
M1,20.00440661896287
M3,20.243124457814652
M4,20.014825043147432
M2,19.977776211052525
M4,20.035038352761873
M4,20.021862488868265
M4,20.033487821346817
M3,20.27027665798388
M3,20.216224987702656
M3,20.216490753085164
M3,20.201609314387124
M3,20.194714081829268
M3,20.266773561181928
M2,20.03055894145604
M3,20.168415624023233
M4,19.983734272653795
M4,20.044704447063605
M3,20.238180323324706
M1,19.957750412152738
M3,20.267494834329455
M2,20.02451168372197
M1,19.980387635413887
M1,20.07221894944403
M3,20.25990951723352
M4,19.998729945152267
M3,20.2510936240756
M2,19.959325744577235
M1,19.952452929893457
M3,20.199175909069364
M1,19.982206897703144
M4,20.012317291857055
M4,20.002880605008844
M4,20.026466327982188
M2,20.006928664972275
M1,19.918584114344473
M2,19.972227121265135
M4,20.022110751396692
M1,19.963534397850072
M4,20.01045195653914
M1,20.02529546730903
M1,19.997564174601766
M1,20.046526642651397
M4,20.03929402144489
M3,20.161083995366397
M2,20.03277797508928
M3,20.259802360342736
M3,20.27301052976548
M3,20.218310515442106
M3,20.228528763133525
M1,20.008370284310008
M2,20.007418861794147
M3,20.21458660657831
M1,19.948830303408567
M2,20.007922347710252
M1,19.94859903404479
M4,20.008898392399328
M1,19.978392750901733
M1,19.978327133778556
M3,20.188050257981672
M1,19.933737333258847
M2,19.98372285904641
M2,20.011958348134847
M1,20.004723550305016
M4,20.061203035642457
M3,20.213909867058025
M1,20.002392451389497
M3,20.249388216864652
M3,20.229930516714905
M3,20.29494108357705
M3,20.251105353021664
M4,20.0539546528794
M2,20.004288713929828
M2,20.008623606024273
M3,20.159661922950185
M4,20.01693307094856
M3,20.231817000824925
M1,19.914255649150626
M2,20.004848483125567
M3,20.306713066097497
M1,19.93515606201353
M4,19.970517220370898
M4,19.985569841053778
M4,19.99908103231814
M1,20.002637610115276
M3,20.20994376761426
M3,20.19891169259098
M3,20.167355904123752
M4,19.984927049181493
M2,19.96181397141179
M3,20.1520052497218
M3,20.194451895212648
M4,19.972777290033186
M4,20.00672161502311
M2,20.016993204919103
M4,19.92714494084202
M1,19.984848322930898
M2,20.05118762300657
M3,20.24878166009377
M1,20.00028758085163
M2,20.045572059103616
M3,20.250671443406
M3,20.22251018689874
M1,20.028939595691092
M2,20.02432013770174
M1,19.964397551571917
M3,20.23043508207025
M2,20.00729658108636
M3,20.27505160325395
M3,20.2243828385594
M4,20.026796966828428
M1,20.034891036313645
M4,19.966858097790876
M1,19.95886273007189
M1,19.984542530396453
M1,20.01645054849033
M1,19.94479076066683
M4,19.965728107757233
M1,20.000170894269836
M3,20.20446621836455
M2,20.016958367812745
M1,20.02049652964808
M2,19.98594417231669
M1,19.995688887968704
M2,20.030136107019494
M3,20.22195424373358
M3,20.266247620831095
M2,20.0073047122536
M4,20.042373396775183
M3,20.206530446436545
M2,20.04320953002778
M2,20.022063469306488
M1,20.037587773746345
M4,20.026548877554035
M4,19.994151142506336
M2,19.995947535893816
M3,20.213789069337167
M3,20.21448338340705
M3,20.26513240092101
M1,20.03859701097816
M4,20.04048998294701
M4,20.049680643431863
M4,20.01059306265187
M4,20.01234473356189
M4,20.03986872719103
M3,20.23209504973111
M1,19.95690374698487
M2,20.006869047198535
M1,19.986732412624296
M1,19.974857685487983
M4,19.989898709408227
M4,20.03107406936206
M3,20.22516775778524
M3,20.18172741374112
M1,19.914584507453178
M1,19.942769821568003
M4,19.970753488355648
M2,20.009167420651035
M3,20.229887959882532
M2,20.07383951060256
M1,19.989590446292727
M4,20.00264222620504
M4,20.0039242997648
M3,20.251767256919763
M2,19.973307360956497
M3,20.265031677699337
M4,20.006016543244343
M3,20.28361751490369
M2,19.9425604079098
M2,19.97674643613667
M3,20.273394940351213
M2,20.017675865981428
M3,20.239684895894367
M1,20.011615176146066
M1,19.968953375857108
M4,20.010240138309484
M2,20.06306782768621
M2,19.958839744945845
M3,20.19904251289281
M2,20.032329399049544
M4,20.037856972623196
M1,19.947178728249465
M4,19.99299970269287
M1,19.99452979234952
M2,19.987388057997237
M3,20.23399512662636
M4,20.01412762804041
M1,20.010903516771645
M3,20.21888473072712
M1,20.01341511696155
M1,20.03046447502942
M4,20.042130344092712
M3,20.30055472332857
M2,20.016852404933022
M3,20.25069880224132
M2,20.003009752536045
M2,19.988128778010832
M2,19.995384680583413
M2,19.98050406744293
M4,20.03235805983395
M2,19.98361810664268
M2,19.97950501268267
M3,20.22080609057842
M4,19.997124233958917
M2,19.97459691318019
M4,20.02864573556376
M2,20.00481537663816
M3,20.19478763153881
M4,19.991526487250393
M2,20.016056195392743
M1,20.02169978317229
M3,20.28481080949816
M1,20.00132056100965
M2,20.00164509238314
M4,19.991029364307927
M2,20.004059099773936
M3,20.261484018094524
M3,20.181125978208826
M1,19.978039965091146
M2,20.046096564407105
M3,20.23200874257931
M1,20.011235758620796
M2,20.018629290815586
M2,19.99612789265403
M4,20.00759513389503
M1,19.9846547363992
M4,20.02095753956772
M2,19.962045549905447
M3,20.236020608468326
M3,20.246161582710656
M2,20.03451370307802
M4,19.993235482756624
M1,19.977057816881413
M1,19.98543766740714
M4,20.029835604543095
M3,20.187982920150255
M4,19.93921634420368
M2,19.9024818518753
M1,19.948667856776257
M1,19.99542117014017
M2,19.976964094203108
M1,20.002038035175783
M4,20.032799374011788
M1,19.981427979302257
M4,20.052199947828637
M1,19.99376873546784
M1,19.971973658548254
M2,20.044832417147795
M1,20.03899015581384
M2,19.964921039166388
M2,20.029045263340773
M3,20.27239072499867
M3,20.27288284952143
M1,19.96737732838699
M1,19.98268190715326
M1,19.990248055940057
M1,19.931760683971625
M1,19.98581385391734
M2,19.993688394063184
M3,20.19099254299871
M2,20.03592388079339
M2,19.92476566530075
M2,20.044581119776417
M3,20.23831236009639
M2,20.008580077102504
M1,20.002480838507857
M2,20.0349237902773
M1,19.96720149221324
M2,19.971299495527223
M4,20.046539516855702
M2,20.00203954973179
M1,20.038890820122795
M3,20.17401078136171
M1,20.026092434064417
M1,20.022242055441264
M1,20.010366732705354
M4,20.011267420297965
M4,19.95390444824657
M3,20.261191457132373
M3,20.16582289055861
M3,20.26515368764123
M3,20.238031331946047
M3,20.255895291582775
M4,20.12465123651174
M3,20.183514611453003
M1,19.993393947300856
M2,20.028766315427
M4,20.041642457530926
M2,20.041897154700298
M1,20.076137040334014
M4,20.084662952834258
M3,20.21766332992451
M3,20.271490049367937
M2,20.0220995347242
M1,20.025993395490428
M2,20.00008022474558
M2,20.071586422660047
M4,20.00643822534744
M2,20.01306435134378
M1,19.97360039328189
M2,19.9969206821069
M4,20.03057701400829
M2,20.00149110096976
M2,20.02314608697621
M3,20.278214321070973
M3,20.24825373071534
M2,20.00478406056094
M4,19.98378826321255
M3,20.224328178028543
M1,19.955680524591425
M2,19.97785289446582
M4,20.00791317741329
M2,20.022171504182474
M3,20.175113667844123
M3,20.177252642208664
M3,20.15897816148841
M4,19.940443128109894
M1,19.917008306774523
M3,20.190390380085827
M3,20.240790312320243
M1,19.946863553864667
M3,20.17377746416302
M1,20.03950776235922
M2,19.982108408737165
M2,20.04490831416381
M1,20.006129367940048
M4,20.093595258860788
M1,20.002920527832806
M2,19.990718914383027
M4,20.004278880854876
M4,19.99743272739223
M1,19.978580689408545
M2,20.04521850226963
M3,20.239744579593324
M4,20.080842844056672
M4,19.98314238639216
M3,20.23551991333326
M1,19.93802033854145
M4,19.986553553802825
M1,19.963879301013005
M1,20.0086681654786
M3,20.159756864815627
M3,20.1856382117514
M1,19.951007882351995
M1,20.01398422880803
M3,20.21333410988052
M2,20.00075341721367
M3,20.235461233435977
M2,20.016915436632324
M3,20.253214744459
M2,19.993538058857496
M2,20.05540462723896
M2,19.986567883862307
M3,20.250197144546792
M3,20.23987336740384
M3,20.2112934480722
M3,20.192612672742197
M1,19.930729829188788
M4,19.98140143187727
M3,20.257002104628633
M3,20.198382575958412
M4,20.034336368579275
M4,20.004358008935764
M3,20.226434753341714
M4,19.98865980412231
M2,20.027285250924127
M3,20.220578647017504
M2,20.02164283655673
M3,20.1463491405036
M1,19.97867752999133
M4,20.036009540256224
M1,19.94488288284297
M3,20.271395880579856
M1,19.994890979273173
M1,19.91880958890654
M4,19.959711602200528
M4,20.03300346821702
M1,19.987580504069644
M1,19.99690888842841
M4,19.96975805892006
M4,20.000611372912932
M1,19.96920662863233
M3,20.234320655400143
M2,19.98471870102088
M3,20.259315972972672
M2,20.04979852433089
M1,20.00101528607564
M2,20.038229120028248
M3,20.23237156876252
M4,20.01754610008561
M1,20.008871551718062
M4,19.97123345969101
M3,20.22702817557031
M4,20.00476778830613
M4,20.048712855619826
M1,19.98879330269354
M1,20.00045265353328
M4,20.00273889020356
M1,20.0291770544381
M1,19.99020846459756
M2,20.03941146560831
M4,19.9963059090676
M4,20.013688663322327
M3,20.228977821929256
M1,20.00267777019399
M2,20.002360002245812
M3,20.220431188627167
M1,20.018422733442303
M3,20.24488252987612
M1,19.996386679666617
M2,20.02192689636222
M1,19.981664758254325
M3,20.255551199869178
M4,20.075797428886965
M1,20.00104281397954
M4,20.023776332264685
M3,20.21048328544185
M4,20.05982673234317
M4,20.015331441767263
M1,19.981865000881143
M3,20.22107053906552
M3,20.238862902091117
M1,19.965662030804292
M2,19.996115964400992
M4,20.04193507064077
M3,20.22852581226184
M2,20.054394597975424
M2,19.97579668884491
M4,19.950755621193636
M2,19.972877121461288
M1,19.927615426118845
M3,20.25227569258348
M4,19.981367264727563
M1,19.996507502086914
M2,19.97377878743132
M2,19.9568313470418
M1,20.023022275701912
M3,20.175587211414772
M2,20.042731929776902
M1,19.98450951085705
M2,20.006242950678676
M4,19.993172987466128
M4,19.96193180164786
M3,20.23414183955694
M2,20.02281575474355
M4,20.080726030233425
M1,20.036188933762727
M3,20.19269641229167
M3,20.23411929144022
M3,20.24805929624141
M1,20.019931949262435
M3,20.218952257896017
M3,20.203275691549223
M4,20.02485238856033
M1,20.008215820819505
M3,20.22586592076799
M4,20.028297961099423
M2,20.01394112510797
M3,20.266605412421058
M1,20.05649133279948
M3,20.196310524086417
M3,20.16192990727768
M1,19.953350604740837
M1,19.99111485025063
M3,20.244488966877434
M1,19.959940221498975
M2,20.038774469091084
M1,19.99181735007693
M4,19.978260638178035
M3,20.193105942163964
M4,19.959677623175537
M1,20.0199144419476
M1,19.981003447851094
M3,20.183381476826085
M3,20.288471567092103
M4,20.0364129929896
M4,20.015694364186576
M4,19.99980681373878
M1,20.01494550835225
M2,19.98909718139589
M4,20.007524791000776
M3,20.22405223173942
M4,20.000031064709702
M3,20.22896086533232
M1,19.973874601010134
M2,20.001871619647343
M4,20.001708362298107
M3,20.244966094290785
M1,19.951589255113483
M1,20.00382951120209
M4,20.018290367243512
M4,19.98462663348926
M4,20.05442234133624
M1,19.988434910050337
M3,20.21521434361736
M4,20.0496800471268
M3,20.22935976551187
M3,20.184368020477436
M2,20.006765477693616
M1,20.00581984656706
M2,19.996394720566073
M3,20.203071397377805
M1,20.00189271250912
M1,20.02861494185633
M2,20.01179014887597
M4,19.99814370888177
M3,20.252619708628316
M3,20.217966880445612
M3,20.257130140577125
M1,19.98594911827268
M2,20.01609920005332
M1,20.021018090140146
M4,20.02732622802773
M4,20.05357162182047
M2,20.043845124130176
M2,20.01791165671366
M2,20.004339976601333
M4,19.97826770856403
M2,20.06719389170471
M4,20.04422232615325
M2,19.9911212013682
M3,20.227247883128083
M3,20.215910609060582
M2,19.99714732605666
M4,20.01673228097522
M3,20.230226638691416
M4,19.979724064046383
M4,20.004729466912316
M1,19.999479475194203
M1,20.05764603330951
M3,20.258826036736664
M2,20.015901252471643
M2,19.98988560667668
M1,19.981172613920418
M2,19.987902874139785
M2,19.99580335648795
M2,19.992327047216424
M3,20.22781146577436
M3,20.1843642164167
M2,20.046804697540747
M1,20.004488501821843
M3,20.16677679616961
M1,19.99281018145673
M2,19.9707260533713
M2,19.991840972998823
M1,19.89941230124402
M2,20.002527681186866
M2,19.965878186707005
M4,20.030959857830418
M4,20.008289270753146
M1,19.976964974371533
M3,20.286430235659747
M3,20.24244140979332
M2,19.97858998359626
M2,20.001951633859463
M4,19.976603377623196
M2,20.045281513847417
M1,20.026673179338378
M2,19.97670531353819
M2,20.016904173572197
M2,20.01052233752504
M1,19.9824068616602
M1,19.963563554872696
M4,20.01373061708752
M1,19.958490065826187
M3,20.193391027483464
M3,20.259159897906933
M3,20.217550223734293
M4,19.94443472509603
M1,20.002274269362832
M2,19.971307684475896
M1,19.969458995424574
M3,20.22640410460727
M3,20.2502896092742
M4,19.990318154929643
M2,19.984629687866388
M1,19.97408520202171
M4,20.01579613891203
M3,20.22570507086103
M4,19.97240241257759
M2,20.006890996372004
M2,19.983238680736317
M2,20.01408589890968
M3,20.246618893841788
M1,20.01621692629634
M4,19.95818962066608
M1,19.982162812122912
M2,20.016479627829924
M2,19.9690517213564
M3,20.204754615540622
M3,20.26412724178044
M4,19.98464140711644
M4,20.071611616143777
M1,20.0163283208668
M1,19.968095016460893
M4,19.962795140967504
M2,19.966125797756913
M1,19.99281167510019
M4,19.9929925873733
M3,20.216638956473663
M1,19.9912270518613
M4,19.986744999029614
M3,20.245737511432992
M3,20.226794418020965
M4,19.998748263221483
M2,19.986755388342367
M2,19.915216673120195
M3,20.26964868769985
M1,19.999401541597177
M1,19.99446597457359
M4,19.961297354415994
M1,19.972423696397527
M3,20.21433895501204
M2,20.028615638255527
M1,20.00134333006577
M3,20.28650908392886
M4,20.00093467943305
M2,20.01311901146425
M1,19.941545612143308
M1,20.0078459971575
M1,19.98508172362575
M4,19.966574583670823
M2,19.990064388664017
M2,20.03636450593893
M1,19.96127686573178
M2,19.99388408744229
M4,20.03543574575401
M2,20.040459764328908
M3,20.211175864444463
M1,20.062802594367067
M1,19.950705569282857
M3,20.204565118143563
M1,19.99745650781748
M2,19.967397588191215
M2,20.010520763503628
M1,20.018388958316542
M3,20.255126375614022
M4,20.001665260268783
M1,19.93663294999839
M4,20.015678098842688
M3,20.16132736818565
M3,20.27689470438481
M1,20.016788830181287
M4,20.075331202057537
M1,20.0346974738723
M4,20.000839843468025
M3,20.205992079038936
M2,19.981147935570977
M1,19.996345403307483
M3,20.210197151211144
M1,20.00774386395819
M3,20.28116043242951
M4,19.999120780368
M2,19.96378644354152
M1,19.978901376838444
M1,19.932609804564827
M1,19.999767199318004
M1,20.00822747110792
M1,19.9863045562567
M3,20.22165707527521
M2,20.05521616969955
M4,20.009924900297456
M4,19.979884008844778
M4,20.0962477424374
M3,20.24510363852753
M2,20.00840440899128
M4,20.005768610491675
M1,19.934624045645272
M2,19.994129902805938
M2,20.019735770016716
M3,20.158214327169564
M3,20.211542991715007
M4,20.00351866070134
M4,20.00346900504484
M2,20.033488017685663
M4,19.96274849330541
M1,19.943012606785366
M4,20.012853654511083
M1,19.98968166235435
M4,20.04053723663985
M2,20.016892340616582
M4,19.993589432304223
M1,19.9478268870773
M2,19.975058984748262
M4,20.04318978501166
M1,19.91832095791212
M2,19.950322529954864
M1,20.01742048538072
M2,19.96620653401197
M2,20.067702340664916
M3,20.206104590329616
M2,20.00155336756342
M1,20.019247090643617
M1,20.017448978753627
M4,19.995294925044625
M4,19.998942173567382
M1,20.05085205477261
M1,19.97083872449814
M1,19.96585463214644
M4,20.022225136717513
M3,20.24745699228772
M4,20.028743237390707
M2,19.99521271150467
M3,20.217765996769295
M1,20.011921790408348
M3,20.216648304463988
M3,20.27638527192712
M2,20.01110234732978
M3,20.179013567358023
M3,20.28201892013054
M2,19.986037101944177
M1,19.994682998855787
M1,19.956457484844353
M4,19.97452208590004
M2,20.01829059239408
M2,20.00653733938172
M3,20.198533973667654
M2,19.99311319827072
M2,19.991208685885464
M3,20.186317516036564
M3,20.31837567766043
M3,20.229463113659055
M1,19.958825214540735
M2,19.99660607117669
M2,19.9495916747954
M3,20.240476728991883
M1,19.967223461963027
M1,20.044614902025614
M4,20.007678909135823
M3,20.206153823733352
M4,20.027706196860912
M2,20.059638480510408
M4,20.031387830890026
M2,20.027397633226453
M3,20.217915448159435
M1,19.991501008365766
M4,20.06215762432281
M2,20.01642138410535
M4,20.010571022172712
M2,19.991301087639787
M4,20.013894705906942
M2,20.004385064489036
M1,19.944781902753913
M1,19.984376339408804
M3,20.24570807852776
M1,19.99131735170781
M2,19.931465764508783
M3,20.174256633579315
M2,19.98956259338387
M1,19.95685637326643
M3,20.14599870626204
M3,20.22123272937699
M3,20.174543319552253
M4,19.981022538644492
M1,19.979443684714493
M2,20.046990972764984
M1,19.97061934559368
M4,19.99032650388574
M3,20.20296039402896
M1,19.978442726955468
M3,20.292231884570636
M1,19.980976781965097
M2,19.89886284648606
M3,20.264587463267176
M3,20.295465056648556
M4,20.016711306721323
M3,20.230737281856424
M4,20.063354840241004
M3,20.27846589148474
M1,19.98070121725111
M1,19.926898797344197
M4,19.955623836517184
M1,20.005059987327627
M2,20.01577842806007
M1,20.03066798444231
M2,20.03900204845376
M3,20.23786913000071
M1,19.99878209845704
M2,19.977673835905712
M4,19.93497339543704
M1,19.975882589855008
M1,20.012185137655205
M2,19.99708927644907
M4,19.99951725728202
M2,20.030931754780575
M3,20.226329977736363
M1,19.961437598386382
M3,20.184532283649805
M1,19.95148380892042
M3,20.264300473432325
M1,20.03192938912413
M4,20.012134835504305
M2,19.990646721772265
M1,19.97706166727865
M2,19.9615248151629
M1,19.93150703336484
M1,19.979847211600237
M3,20.27344858650611
M2,19.937701947026035
M2,19.986700094244284
M4,19.966649726011752
M1,20.00715723253777
M2,19.937280715340403
M1,19.968186173868023
M2,20.007715797641744
M2,19.98576885044799
M1,19.942077749010277
M1,20.009847588528615
M4,20.042203519046815
M1,20.00587474341789
M4,19.987987679417735
M4,19.98041760768245
M2,19.97934647311389
M2,20.00094745493164
M4,19.957182963091444
M4,20.019339860957903
M1,19.986253401880877
M4,20.040751130659977
M4,19.97466725491973
M1,20.006038516118767
M1,19.981193278998084
M3,20.193679912517915
M1,19.99162876809503
M3,20.191208743117205
M1,20.056462455339933
M3,20.234939524451555
M1,19.981271873326367
M1,19.968101717491603
M1,20.01136749236145
M1,19.96631796520819
M3,20.300039906183315
M1,19.974775380883756
M4,20.02015442430727
M3,20.201290392572112
M2,19.993635651896792
M4,20.07252472403628
M3,20.16367679357692
M3,20.232701415106533
M1,19.991246496260395
M3,20.260904136370943
M3,20.19243804377186
M4,19.97622962238402
M2,19.961441784211317
M3,20.259764654857538
M2,20.021754586774513
M1,19.986966271030376
M1,19.971919187694628
M4,19.999236329786925
M3,20.23169002956945
M2,19.96276791642325
M3,20.22220939591578
M1,20.015208707530817
M1,20.00458817309626
M3,20.204182407786902
M3,20.115948766023724
M4,20.099912946833612
M4,19.978573023735425
M2,19.903200171208855
M4,19.9957803709677
M2,19.99177137336292
M4,20.054571044129784
M1,19.99357774570586
M1,20.01756296910157
M1,19.99307267055908
M4,20.015403895975084
M1,20.037096321665597
M4,20.000782776171924
M3,20.228320248111736
M1,19.96775375158392
M4,20.02467423520539
M1,19.972297545325972
M1,19.97709349973029
M3,20.193620357268813
M2,20.057477846671414
M2,20.01972391151326
M1,19.964483507874803
M3,20.250072963279607
M1,19.977939577820276
M1,20.00293870490511
M3,20.22489559612131
M2,20.00347355721574
M3,20.25229209763583
M1,19.99744755885648
M3,20.26782200371335
M4,20.008944246699492
M2,19.95332448136868
M2,20.09480069658123
M3,20.260663060451
M3,20.23312246946983
M1,20.01296323390697
M3,20.216121435665237
M1,19.979093494979345
M3,20.227709678618705
M4,19.99353664412323
M3,20.232955387251025
M4,20.053850827883565
M2,20.017864809174707
M4,20.000946566830734
M4,20.012883497789655
M4,20.02748137358947
M3,20.25473414235861
M3,20.219524816702496
M3,20.315186304112128
M4,20.007207657391906
M4,20.03871758837597
M2,20.007358036198937
M1,20.00112975669542
M1,19.99819797904977
M1,19.96522477045643
M1,19.93110372776455
M1,19.989189826523145
M1,19.961393569497755
M4,20.002045083201665
M1,19.98165905930798
M3,20.269299454789007
M2,19.981724939368984
M1,19.982354959010696
M3,20.235333369373866
M4,20.031582484441184
M4,19.98729924749049
M4,19.956401382956813
M3,20.20247815793036
M3,20.306315940199028
M1,19.954939901460204
M4,19.987118920399556
M3,20.283709307401057
M2,19.996829128045835
M2,19.99118362417556
M3,20.21948008007853
M1,19.9170506618088
M4,19.966051628013805
M2,19.995379445776287
M1,19.99277892052961
M2,20.009653350635155
M4,20.04490827109971
M2,19.9766401239474
M3,20.20099295105901
M4,19.99919364764726
M1,19.99618939752756
M4,20.041789391699723
M2,19.981465420604557
M3,20.2234762098045
M1,19.98829630675511
M1,19.946963407762873
M4,19.95471310057327
M4,19.98060198304278
M4,20.026200401463417
M3,20.171848571989273
M2,20.004841363417228
M1,20.031500967528807
M2,19.992238561169344
M3,20.2215597605609
M2,19.999760684089132
M2,20.00703700229479
M1,19.939177160498804
M2,20.012875809268444
M1,19.97844948159803
M1,19.987191664384547
M1,19.9477103533796
M3,20.26081440378552
M2,19.96056883143924
M1,20.02805538673344
M3,20.253408492735772
M1,19.993393525935016
M1,19.99389663501977
M1,19.959421338207317
M2,19.999508195450993
M4,20.02107451132735
M1,19.979346613105303
M2,19.988535935729978
M1,20.045273161442253
M2,20.025998268608863
M3,20.19751683399728
M2,20.03020785457373
M3,20.229436620832647
M4,20.02309448328726
M4,19.98904336888397
M3,20.225510431756536
M3,20.24842474588695
M4,20.00512778691019
M4,20.007677128576724
M2,19.99591735852791
M1,19.96074596272955
M1,19.963495491070553
M4,19.97955125694738
M3,20.213621060876527
M2,19.9972405822146
M2,19.956221475715054
M2,20.029043823930248
M4,20.00821287204688
M3,20.194436781756405
M4,20.014569974582948
M2,19.98514074511614
M2,19.993506450727175
M1,20.000228957606488
M4,20.028448175414688
M3,20.23860051906112
M3,20.179440646363627
M2,19.98175359010639
M2,20.00893880347874
M4,20.036889844550057
M2,20.000659306147273
M3,20.246999147020883
M1,19.980920562526883
M2,20.01743457132466
M4,20.01763579503154
M1,20.064983252185453
M1,20.02068820642985
M4,19.967110197440952
M2,20.030146658370786
M2,20.055529858510976
M3,20.2426272655627
M1,19.972296111622008
M1,20.031342133941333
M1,19.99703086988968
M1,19.995162441899648
M1,19.99179378020035
M3,20.190137265935192
M2,20.011934051537462
M1,20.038615186840072
M1,19.978705746099607
M2,19.98610788268217
M4,20.045873917662767
M2,20.026844621359142
M1,20.012856899934096
M1,19.983966137750382
M2,20.03259483420291
M1,19.984614396100053
M4,19.951119148468493
M4,20.007640049710577
M2,20.05426297223779
M4,20.048155443262026
M2,19.989749077239996
M1,19.962803502032397
M4,20.063171153119193
M4,19.986308711507395
M2,19.950542330221776
M3,20.213505807048666
M1,20.00054552169503
M3,20.29782766067093
M3,20.225362456328316
M3,20.19000288184756
M3,20.225334634860765
M3,20.276796877392155
M3,20.20811358183519
M4,19.960397054893
M1,20.019055322000067
M2,19.99050605370102
M2,19.975973642354734
M3,20.204872436166905
M1,20.001670705045868
M2,20.00580483444181
M4,20.063571065094763
M1,20.041808775236277
M3,20.325104930264885
M3,20.23383467030403
M2,19.960488122361102
M1,19.955812593964705
M1,20.02470503495927
M2,20.058364025686636
M1,19.983912847836574
M1,19.963363455830653
M1,19.994947809667867
M1,20.017292012728056
M4,20.011333330874205
M3,20.256900477488703
M1,19.988940012479148
M3,20.237503104439092
M1,19.950918287686186
M2,20.026252765618704
M1,19.97587166924431
M1,19.98162959823617
M1,20.038152080352734
M2,20.05532699578295
M2,19.97688653594665
M2,19.980187079873645
M3,20.23093116522895
M3,20.20303449377717
M3,20.26225842533728
M3,20.26965231185653
M3,20.288650583828083
M2,19.97733887653186
M1,19.956849449362064
M2,20.052794829908407
M1,19.928208718932552
M4,20.004837731700793
M2,19.99451814957149
M4,20.012415616925196
M4,20.045792310411496
M2,19.98062462968864
M4,20.032158444384457
M2,19.959699820085454
M1,19.94985537192103
M1,19.981715101678468
M1,19.978609490815067
M4,20.015267966363975
M2,20.010876396574673
M2,20.013901509837964
M2,19.99818568210509
M2,20.00141422848483
M4,19.981376831465404
M4,20.060091801570252
M1,19.933219338090588
M3,20.22155546514292
M2,20.006405728927977
M1,19.99199852953169
M4,19.96272344837618
M1,19.92835214164926
M1,19.96492985249155
M1,19.967902312583092
M2,20.05553945681657
M3,20.254410279520975
M2,19.970236082946833
M1,19.94588314587588
M1,19.975544009512586
M4,20.01405097289895
M4,20.0287918770176
M4,20.03926114002773
M3,20.23141870359825
M3,20.209934950965845
M4,19.946930053678543
M3,20.211911391039276
M2,19.96931619729686
M2,20.06187679787673
M2,19.9819324226416
M1,20.00467892280319
M1,19.988144956561015
M3,20.17351469908132
M4,20.02422716580357
M1,19.94651173483232
M1,20.020699215361077
M1,19.915403583246672
M4,20.018099561368164
M2,20.045415451172108
M2,19.966963360637852
M1,20.036340289312825
M4,20.01239125672363
M2,20.011755399952456
M4,19.98210863503234
M3,20.24736391463113
M1,19.97115937970157
M4,19.99974211346724
M3,20.19608389853556
M3,20.223188326567097
M1,19.95608882436859
M4,19.977201898209337
M4,19.986707925780795
M2,20.056848141393186
M1,19.98087075663843
M4,19.990364447091935
M4,20.01098599067392
M3,20.18625762885571
M3,20.20185702390997
M1,19.985229168221895
M1,19.93690000669432
M4,20.021966107311744
M2,19.975980968279885
M2,20.025835331504073
M3,20.202200386428977
M1,20.026930560480487
M1,19.95864343456987
M1,19.988037843044655
M2,20.02148772356331
M2,20.08537709849083
M1,19.973002820176458
M2,20.037974589351347
M2,20.016992233001847
M3,20.22437465979374
M3,20.233551732404607
M4,19.976504255590697
M4,19.982924011705354
M2,19.95057556606151
M4,20.012532142663797
M3,20.171724881300847
M1,19.96244999166419
M2,20.03087076451127
M3,20.25571108537279
M4,19.975915850369073
M2,19.99624705330224
M1,20.02499847712441
M1,20.025019982933017
M1,19.971282592355767
M3,20.28178042717635
M3,20.257845746206975
M2,19.991885120231228
M3,20.25409559751168
M4,20.012470786234744
M4,19.974385165324733
M1,19.976911035285735
M3,20.26522668344257
M4,20.029196425579837
M4,20.13667312265048
M2,20.02973198381424
M2,19.97624753520884
M4,20.01931517839109
M1,19.98523908894213
M3,20.208052532804736
M1,20.016641289299574
M4,19.991363579938422
M1,20.042042098595697
M1,19.99692094210938
M2,19.909022806939586
M1,20.00297401557284
M2,19.94046640955293
M2,19.99082186900914
M2,20.077216595096196
M3,20.13315342683204
M3,20.290706274997437
M4,20.038511397180645
M2,20.02061632664396
M3,20.149882572173112
M3,20.244269820057823
M1,20.00120618927047
M3,20.24546216656508
M4,19.96542358456095
M2,20.073170674543075
M1,20.03522346630958
M2,19.94451643585659
M2,20.042286473902053
M3,20.2182579338322
M4,20.025103747247982
M3,20.19715403434155
M1,20.07102920723823
M2,19.98318285610645
M3,20.220902325687657
M2,20.00921997886928
M3,20.27412317315734
M3,20.161948227408597
M2,19.971493040181716
M3,20.22530358965039
M2,20.03986488786467
M1,19.954676785739924
M2,20.044494759355626
M2,20.00929491097227
M1,19.977984555197725
M4,20.047362834284115
M3,20.23283802753991
M1,20.043058129464505
M4,20.003888124402767
M4,20.035124757340768
M1,19.99333964435495
M1,20.00940321076407
M2,19.990265796263017
M3,20.191903325958712
M3,20.20948941399052
